trial_id,epoch,train_loss,val_loss,train_mae,val_mae,learning_rate,elapsed_sec,lstm1_units,lstm2_units,dropout,batch_size
default,178,0.180543,0.811173,0.143542,0.224507,0.000596,17464.30,64,32,0.3,32,0.5,0.05,0.425,0.120,1.2920,0.4821,1.2071,0.0696,0.5062,1.2198,0.5476,0.5509,0.589,0.711,0.624,0.342,0.687,0.556,0.653,0.661,2.629,0.943,2.387,0.097,1.014,2.051,0.996,1.110
default,179,0.175332,0.755788,0.138029,0.229029,0.000594,17533.55,64,32,0.3,32,0.5,0.05,0.436,0.121,1.2901,0.4640,1.2024,0.0418,0.5886,1.2000,0.6191,0.6285,0.584,0.724,0.580,0.908,0.600,0.605,0.499,0.538,2.585,0.979,2.247,0.103,1.165,2.234,0.994,1.141
default,180,0.193777,0.840032,0.143399,0.251591,0.000592,17602.49,64,32,0.3,32,0.5,0.05,0.446,0.120,1.3473,0.7445,1.2395,0.0425,0.8151,1.2129,0.5494,0.6218,0.572,0.355,0.611,0.887,0.400,0.611,0.578,0.630,2.587,0.981,2.406,0.111,1.227,2.211,0.935,1.228
default,181,0.179104,0.844206,0.141345,0.230213,0.000589,17689.39,64,32,0.3,32,0.5,0.05,0.439,0.120,1.3223,0.4662,1.3138,0.0620,0.4959,1.3057,0.5234,0.5840,0.569,0.731,0.532,0.402,0.757,0.594,0.653,0.610,2.612,0.991,2.248,0.114,1.156,2.274,0.975,1.142
default,182,0.182686,0.888083,0.142924,0.231074,0.000587,17760.47,64,32,0.3,32,0.5,0.05,0.461,0.122,1.3468,0.5177,1.2441,0.0574,0.5477,1.2359,0.5315,0.6005,0.607,0.704,0.636,0.588,0.735,0.634,0.673,0.687,2.867,0.989,2.459,0.098,1.199,2.397,0.966,1.226
default,183,0.178029,0.819141,0.138954,0.227980,0.000585,17863.70,64,32,0.3,32,0.5,0.05,0.408,0.121,1.3118,0.5550,1.2285,0.0635,0.5254,1.2449,0.4869,0.5690,0.565,0.568,0.541,0.615,0.624,0.582,0.706,0.638,2.520,0.885,2.019,0.124,0.988,2.072,0.942,1.120
default,184,0.174889,0.809080,0.136819,0.228952,0.000583,17965.27,64,32,0.3,32,0.5,0.05,0.385,0.122,1.3640,0.4906,1.3106,0.0502,0.5113,1.2802,0.5044,0.5692,0.501,0.678,0.472,0.842,0.686,0.497,0.683,0.644,2.326,0.903,1.911,0.089,1.017,1.849,0.922,1.075
default,185,0.177015,0.863967,0.139882,0.235598,0.000581,18066.69,64,32,0.3,32,0.5,0.05,0.425,0.119,1.3357,0.5549,1.2265,0.0787,0.5778,1.2530,0.5145,0.5891,0.563,0.640,0.575,0.158,0.590,0.574,0.656,0.636,2.483,1.049,2.183,0.129,1.093,2.071,0.918,1.150
default,186,0.182747,0.736031,0.136246,0.220148,0.000579,18161.58,64,32,0.3,32,0.5,0.05,0.389,0.123,1.2659,0.4798,1.1855,0.0562,0.5000,1.1905,0.5097,0.6001,0.542,0.648,0.565,0.795,0.703,0.554,0.649,0.544,2.259,0.848,2.062,0.094,1.034,1.954,0.924,1.040
default,187,0.176279,0.722018,0.137805,0.226586,0.000576,18230.49,64,32,0.3,32,0.5,0.05,0.465,0.121,1.2997,0.5669,1.1609,0.0359,0.4982,1.1849,0.6873,0.5551,0.611,0.600,0.636,0.881,0.754,0.620,0.415,0.653,2.788,1.052,2.399,0.107,1.230,2.375,1.066,1.218
default,188,0.171756,0.784718,0.136919,0.220708,0.000574,18297.21,64,32,0.3,32,0.5,0.05,0.409,0.121,1.2972,0.4814,1.1923,0.0521,0.5148,1.2215,0.4985,0.5710,0.551,0.709,0.567,0.859,0.750,0.542,0.684,0.638,2.403,0.984,2.045,0.108,1.167,1.981,0.923,1.060
default,189,0.176715,0.729307,0.137934,0.219488,0.000572,18371.20,64,32,0.3,32,0.5,0.05,0.402,0.124,1.3028,0.5313,1.1667,0.0368,0.4954,1.1668,0.4964,0.6257,0.585,0.514,0.545,0.667,0.662,0.565,0.731,0.490,2.639,0.817,2.044,0.084,1.000,2.015,1.010,1.059
default,190,0.203502,0.843406,0.141896,0.227217,0.000570,18444.36,64,32,0.3,32,0.5,0.05,0.431,0.121,1.3248,0.4689,1.2547,0.0562,0.5052,1.2943,0.4892,0.6111,0.584,0.755,0.570,0.628,0.706,0.588,0.742,0.545,2.677,1.043,2.186,0.077,1.088,2.236,1.042,1.071
default,191,0.175725,0.793819,0.135641,0.221620,0.000568,18513.21,64,32,0.3,32,0.5,0.05,0.389,0.125,1.2817,0.4878,1.1767,0.0569,0.5239,1.2267,0.5301,0.5472,0.515,0.631,0.542,0.629,0.660,0.549,0.600,0.665,2.219,0.867,1.973,0.097,1.016,1.962,0.900,1.126
default,192,0.162939,0.848682,0.130952,0.233805,0.000565,18579.82,64,32,0.3,32,0.5,0.05,0.412,0.122,1.2676,0.6756,1.2001,0.0524,0.5975,1.2191,0.5126,0.5915,0.567,0.483,0.572,0.789,0.557,0.591,0.662,0.564,2.439,0.997,2.112,0.081,1.092,2.123,0.947,1.064
default,193,0.173279,0.711042,0.134294,0.219954,0.000563,18663.65,64,32,0.3,32,0.5,0.05,0.404,0.125,1.2803,0.4816,1.1274,0.0456,0.5149,1.1596,0.6033,0.5819,0.574,0.630,0.592,0.886,0.684,0.576,0.518,0.567,2.448,0.871,2.172,0.087,1.036,2.017,0.959,1.077
default,194,0.186741,0.721855,0.137332,0.218447,0.000561,18737.89,64,32,0.3,32,0.5,0.05,0.433,0.122,1.2532,0.4956,1.1467,0.0613,0.5015,1.1562,0.5006,0.6021,0.612,0.641,0.638,0.501,0.681,0.637,0.688,0.622,2.604,0.903,2.385,0.103,1.037,2.265,0.963,1.181
default,195,0.179614,1.044187,0.136589,0.260789,0.000559,18805.30,64,32,0.3,32,0.5,0.05,0.395,0.122,1.3772,0.6179,1.3607,0.0594,0.6421,1.3639,0.6553,0.7349,0.525,0.661,0.530,0.621,0.620,0.570,0.576,0.505,2.277,0.949,1.985,0.098,1.009,2.069,0.904,1.051
default,196,0.205763,0.773208,0.143781,0.224243,0.000557,18872.04,64,32,0.3,32,0.5,0.05,0.426,0.121,1.3117,0.5199,1.2222,0.0494,0.5284,1.2271,0.5138,0.5553,0.584,0.682,0.589,0.662,0.687,0.582,0.678,0.655,2.572,0.998,2.278,0.084,1.037,2.173,0.997,1.124
default,197,0.200212,0.713831,0.142144,0.231499,0.000554,18938.89,64,32,0.3,32,0.5,0.05,0.405,0.122,1.2949,0.5183,1.1936,0.0505,0.6628,1.2052,0.5494,0.5955,0.603,0.624,0.554,0.854,0.442,0.565,0.615,0.531,2.605,0.926,1.999,0.101,1.047,1.993,0.952,1.035
default,198,0.167976,0.839992,0.134015,0.235357,0.000552,19007.24,64,32,0.3,32,0.5,0.05,0.391,0.121,1.3457,0.4894,1.2751,0.0498,0.5269,1.3442,0.5678,0.6274,0.516,0.711,0.482,0.841,0.662,0.504,0.577,0.544,2.332,0.951,1.852,0.088,1.030,1.927,0.944,1.122
default,199,0.160791,0.770377,0.130539,0.227053,0.000550,19087.78,64,32,0.3,32,0.5,0.05,0.404,0.124,1.2893,0.5227,1.2450,0.0555,0.5662,1.2606,0.4854,0.5560,0.564,0.638,0.542,0.660,0.657,0.525,0.658,0.650,2.507,0.937,2.065,0.075,1.102,2.061,0.862,1.091
default,200,0.162738,0.749008,0.127559,0.233724,0.000548,19155.70,64,32,0.3,32,0.5,0.05,0.395,0.126,1.3308,0.4776,1.2070,0.0585,0.5724,1.2409,0.5873,0.6513,0.535,0.636,0.529,0.494,0.584,0.551,0.587,0.524,2.400,0.836,1.919,0.081,1.072,1.946,1.003,1.121
default,201,0.157813,0.789074,0.127565,0.222146,0.000545,19221.99,64,32,0.3,32,0.5,0.05,0.391,0.125,1.2681,0.4903,1.2186,0.0526,0.5287,1.2237,0.4757,0.5980,0.539,0.649,0.545,0.689,0.596,0.589,0.708,0.587,2.280,0.893,2.012,0.072,0.982,2.023,0.948,1.102
default,202,0.157853,0.802975,0.128282,0.222665,0.000543,19289.14,64,32,0.3,32,0.5,0.05,0.413,0.122,1.2628,0.4972,1.2114,0.0568,0.5366,1.2044,0.4789,0.6015,0.580,0.655,0.572,0.612,0.741,0.595,0.703,0.569,2.429,0.936,2.023,0.090,1.154,2.119,0.961,1.125
default,203,0.154291,0.850282,0.128121,0.239092,0.000541,19361.98,64,32,0.3,32,0.5,0.05,0.375,0.126,1.3916,0.5216,1.2760,0.0513,0.5245,1.4246,0.5738,0.5785,0.481,0.600,0.488,0.788,0.634,0.463,0.504,0.645,2.243,0.842,1.771,0.075,0.909,2.144,0.807,1.106
default,204,0.153526,0.786798,0.125672,0.222991,0.000539,19430.57,64,32,0.3,32,0.5,0.05,0.403,0.124,1.2971,0.4756,1.2384,0.0516,0.5110,1.2715,0.4991,0.5579,0.558,0.708,0.537,0.870,0.706,0.584,0.621,0.647,2.441,0.946,1.988,0.077,1.063,2.171,0.878,1.093
default,205,0.160223,0.800700,0.128293,0.228420,0.000536,19496.50,64,32,0.3,32,0.5,0.05,0.441,0.122,1.2875,0.5128,1.2078,0.0513,0.5289,1.2130,0.6081,0.5944,0.577,0.706,0.643,0.690,0.747,0.601,0.534,0.597,2.571,1.016,2.410,0.087,1.196,2.132,1.051,1.163
default,206,0.159842,0.914078,0.129851,0.248026,0.000534,19561.74,64,32,0.3,32,0.5,0.05,0.383,0.126,1.3093,0.6500,1.2712,0.0698,0.6457,1.2936,0.5682,0.6337,0.536,0.464,0.509,0.333,0.486,0.523,0.571,0.521,2.422,0.900,1.904,0.074,1.007,1.850,0.912,1.053
default,207,0.160597,0.853146,0.128015,0.238239,0.000532,19626.91,64,32,0.3,32,0.5,0.05,0.404,0.125,1.3948,0.5510,1.2594,0.0502,0.5274,1.2612,0.6158,0.6272,0.525,0.618,0.523,0.835,0.726,0.559,0.548,0.595,2.506,0.878,2.047,0.097,1.126,1.959,0.921,1.086
default,208,0.154964,0.940875,0.127239,0.238900,0.000530,19692.60,64,32,0.3,32,0.5,0.05,0.408,0.123,1.3876,0.5339,1.2783,0.0601,0.5618,1.2925,0.5755,0.5967,0.516,0.658,0.536,0.800,0.592,0.562,0.582,0.623,2.511,0.945,2.094,0.068,1.022,2.077,0.959,1.151
default,209,0.249528,0.907005,0.146752,0.236998,0.000527,19757.35,64,32,0.3,32,0.5,0.05,0.407,0.122,1.3144,0.5742,1.2843,0.0705,0.5525,1.3040,0.5129,0.5852,0.548,0.592,0.525,0.655,0.623,0.559,0.664,0.675,2.361,0.915,2.013,0.111,1.029,2.082,0.942,1.182
default,210,0.179166,0.802422,0.138084,0.238589,0.000525,19822.13,64,32,0.3,32,0.5,0.05,0.452,0.121,1.3447,0.4592,1.2909,0.0501,0.5874,1.2756,0.7342,0.5450,0.596,0.741,0.554,0.768,0.708,0.572,0.585,0.715,2.726,1.014,2.126,0.063,1.391,2.087,1.291,1.213
default,211,0.176963,0.791756,0.129689,0.228374,0.000523,19887.12,64,32,0.3,32,0.5,0.05,0.403,0.122,1.3139,0.4970,1.2854,0.0657,0.5152,1.2929,0.4686,0.5725,0.580,0.614,0.542,0.856,0.656,0.554,0.690,0.562,2.593,0.865,2.111,0.114,0.982,2.063,0.880,1.019
default,212,0.154368,0.835884,0.127651,0.227373,0.000520,19951.84,64,32,0.3,32,0.5,0.05,0.375,0.123,1.3233,0.4787,1.2698,0.0597,0.5115,1.2578,0.5071,0.5868,0.501,0.718,0.486,0.764,0.681,0.531,0.621,0.571,2.234,0.963,1.798,0.078,0.990,1.885,0.856,1.054
default,213,0.157633,0.799397,0.124550,0.227128,0.000518,20016.67,64,32,0.3,32,0.5,0.05,0.397,0.125,1.3073,0.4928,1.2214,0.0563,0.5207,1.2568,0.5451,0.5813,0.525,0.633,0.532,0.789,0.701,0.561,0.589,0.684,2.326,0.884,1.931,0.060,1.078,2.026,0.939,1.232
default,214,0.158796,0.802647,0.125872,0.232159,0.000516,20082.25,64,32,0.3,32,0.5,0.05,0.380,0.123,1.2833,0.5447,1.2237,0.0574,0.5090,1.2165,0.5687,0.6731,0.547,0.563,0.492,0.257,0.624,0.548,0.559,0.558,2.296,0.905,1.762,0.063,0.952,1.947,0.906,1.192
default,215,0.152818,0.852890,0.123774,0.233080,0.000513,20147.15,64,32,0.3,32,0.5,0.05,0.387,0.123,1.3027,0.5458,1.2310,0.0609,0.5682,1.2459,0.5522,0.5965,0.524,0.541,0.543,0.402,0.643,0.544,0.568,0.524,2.273,0.831,1.986,0.080,1.093,1.984,0.885,1.050
default,216,0.147642,0.850117,0.125186,0.240896,0.000511,20211.99,64,32,0.3,32,0.5,0.05,0.416,0.124,1.3093,0.5485,1.2550,0.0556,0.6300,1.2471,0.6266,0.6273,0.557,0.588,0.557,0.521,0.610,0.548,0.522,0.568,2.531,0.859,2.192,0.095,1.185,2.004,0.950,1.132
default,217,0.151043,0.822207,0.121987,0.228780,0.000509,20277.20,64,32,0.3,32,0.5,0.05,0.389,0.123,1.2978,0.5217,1.2865,0.0562,0.5132,1.3045,0.5010,0.5597,0.547,0.603,0.502,0.802,0.724,0.510,0.657,0.630,2.315,0.910,1.885,0.081,1.129,1.808,0.958,1.107
default,218,0.152646,0.784544,0.120480,0.227504,0.000506,20342.49,64,32,0.3,32,0.5,0.05,0.343,0.139,1.3265,0.4759,1.2319,0.0532,0.5009,1.2483,0.4939,0.6726,0.443,0.610,0.478,0.756,0.631,0.497,0.625,0.492,1.938,0.768,1.716,0.067,0.885,1.773,0.821,1.047
default,219,0.152211,0.836268,0.120268,0.232045,0.000504,20407.87,64,32,0.3,32,0.5,0.05,0.377,0.125,1.3729,0.5206,1.2776,0.0583,0.5221,1.2634,0.5339,0.5755,0.472,0.618,0.488,0.704,0.696,0.510,0.582,0.588,2.117,0.910,1.892,0.106,1.067,1.796,0.845,1.050
default,220,0.154444,0.784322,0.118837,0.225902,0.000502,20472.69,64,32,0.3,32,0.5,0.05,0.367,0.126,1.2837,0.5092,1.2073,0.0601,0.5340,1.2204,0.5387,0.5727,0.505,0.597,0.496,0.100,0.558,0.514,0.648,0.618,2.131,0.852,1.769,0.058,0.935,1.822,0.984,1.101
default,221,0.148850,0.811627,0.120979,0.237374,0.000499,20537.49,64,32,0.3,32,0.5,0.05,0.378,0.124,1.3147,0.5845,1.2451,0.0596,0.5908,1.2588,0.5419,0.6178,0.508,0.545,0.514,0.717,0.551,0.552,0.609,0.544,2.216,0.919,1.875,0.089,0.980,1.913,0.883,1.029
default,222,0.154766,0.825405,0.123000,0.232622,0.000497,20602.97,64,32,0.3,32,0.5,0.05,0.364,0.128,1.3437,0.5829,1.2305,0.0536,0.5281,1.2341,0.5539,0.5958,0.441,0.536,0.508,0.853,0.647,0.502,0.574,0.557,1.986,0.848,1.852,0.110,0.959,1.775,0.860,1.023
default,223,0.145248,0.803502,0.120922,0.229907,0.000495,20668.65,64,32,0.3,32,0.5,0.05,0.367,0.127,1.3193,0.5372,1.2113,0.0505,0.5768,1.2357,0.5326,0.5914,0.494,0.618,0.501,0.616,0.635,0.504,0.651,0.595,2.178,0.858,1.793,0.062,1.047,1.760,0.923,1.025
default,224,0.145452,0.786043,0.120554,0.225961,0.000492,20733.32,64,32,0.3,32,0.5,0.05,0.380,0.128,1.3238,0.5177,1.2127,0.0511,0.5156,1.2460,0.5044,0.5975,0.541,0.578,0.541,0.314,0.706,0.538,0.653,0.644,2.359,0.813,1.958,0.057,1.032,1.837,0.874,1.152
default,225,0.142861,0.967969,0.116873,0.250499,0.000490,20798.32,64,32,0.3,32,0.5,0.05,0.363,0.126,1.3547,0.6719,1.2981,0.0639,0.6391,1.3296,0.5748,0.6090,0.478,0.465,0.456,0.137,0.524,0.455,0.614,0.634,2.108,0.890,1.768,0.063,1.003,1.693,0.909,1.088
default,226,0.146036,0.823086,0.118203,0.232548,0.000488,20863.18,64,32,0.3,32,0.5,0.05,0.363,0.127,1.3109,0.5596,1.2121,0.0575,0.5824,1.2779,0.5393,0.5655,0.492,0.554,0.501,0.739,0.589,0.488,0.550,0.611,2.080,0.874,1.807,0.093,1.033,1.725,0.820,1.030
default,227,0.178312,0.735383,0.128009,0.224179,0.000485,20927.85,64,32,0.3,32,0.5,0.05,0.405,0.122,1.3799,0.4674,1.1985,0.0416,0.5005,1.2072,0.5494,0.6138,0.511,0.713,0.532,0.854,0.709,0.577,0.653,0.562,2.506,0.940,1.965,0.076,1.032,1.999,1.029,1.125
default,228,0.181502,0.822502,0.135314,0.236262,0.000483,20992.98,64,32,0.3,32,0.5,0.05,0.423,0.123,1.3592,0.5127,1.2858,0.0639,0.6012,1.2478,0.5239,0.6038,0.574,0.711,0.574,0.267,0.539,0.568,0.640,0.610,2.623,0.984,2.271,0.081,1.042,2.089,0.909,1.201
default,229,0.157630,0.871281,0.125453,0.238890,0.000481,21057.76,64,32,0.3,32,0.5,0.05,0.383,0.128,1.3393,0.5745,1.2505,0.0601,0.5766,1.2673,0.5478,0.6418,0.531,0.547,0.534,0.391,0.595,0.530,0.630,0.508,2.304,0.847,2.013,0.078,1.019,1.910,0.899,1.035
default,230,0.151290,0.859548,0.121641,0.235923,0.000478,21122.69,64,32,0.3,32,0.5,0.05,0.380,0.124,1.3551,0.5378,1.2743,0.0635,0.5409,1.2633,0.5301,0.6276,0.509,0.559,0.497,0.642,0.647,0.535,0.616,0.557,2.179,0.835,1.880,0.094,1.019,1.927,0.890,1.102
default,231,0.151754,0.783992,0.120483,0.223237,0.000476,21187.54,64,32,0.3,32,0.5,0.05,0.366,0.122,1.2970,0.4890,1.1969,0.0477,0.5124,1.2328,0.5263,0.5978,0.483,0.671,0.486,0.869,0.680,0.510,0.622,0.536,2.014,0.881,1.740,0.121,0.984,1.821,0.868,1.019
default,232,0.145126,0.817196,0.119740,0.230549,0.000474,21252.15,64,32,0.3,32,0.5,0.05,0.372,0.124,1.3348,0.5192,1.2546,0.0505,0.5367,1.2805,0.5005,0.6170,0.501,0.653,0.497,0.819,0.643,0.519,0.611,0.592,2.146,0.922,1.803,0.082,1.016,1.823,0.816,1.122
default,233,0.142606,0.764510,0.117775,0.228281,0.000471,21317.35,64,32,0.3,32,0.5,0.05,0.347,0.127,1.3322,0.4859,1.2244,0.0704,0.4982,1.2472,0.5301,0.5934,0.486,0.603,0.469,0.229,0.638,0.510,0.550,0.581,2.053,0.775,1.609,0.098,0.898,1.760,0.792,1.043
default,234,0.140172,0.764978,0.115450,0.229397,0.000469,21382.29,64,32,0.3,32,0.5,0.05,0.365,0.125,1.3527,0.5660,1.2368,0.0476,0.5319,1.2486,0.4968,0.5904,0.470,0.523,0.481,0.840,0.641,0.535,0.641,0.582,2.077,0.832,1.761,0.085,0.981,1.896,0.851,1.065
default,235,0.141810,0.759397,0.115317,0.224705,0.000467,21447.32,64,32,0.3,32,0.5,0.05,0.376,0.124,1.2724,0.5289,1.1964,0.0456,0.5549,1.1963,0.5011,0.6248,0.510,0.641,0.527,0.794,0.594,0.537,0.687,0.495,2.133,0.921,1.893,0.062,1.003,1.898,0.948,1.038
default,236,0.141616,0.837083,0.114880,0.237675,0.000464,21513.11,64,32,0.3,32,0.5,0.05,0.386,0.125,1.4201,0.4974,1.2961,0.0554,0.5520,1.3009,0.5520,0.6118,0.462,0.637,0.497,0.704,0.578,0.523,0.612,0.544,2.217,0.878,1.996,0.074,1.012,1.936,0.948,1.098
default,237,0.138561,0.779736,0.115116,0.220343,0.000462,21577.79,64,32,0.3,32,0.5,0.05,0.353,0.129,1.2939,0.5004,1.2013,0.0454,0.5115,1.2308,0.5028,0.5534,0.461,0.578,0.482,0.843,0.662,0.486,0.615,0.658,1.948,0.798,1.721,0.080,0.978,1.693,0.865,1.105
default,238,0.141307,0.864940,0.114076,0.234439,0.000459,21642.06,64,32,0.3,32,0.5,0.05,0.372,0.125,1.3461,0.5353,1.2962,0.0566,0.5571,1.2947,0.5155,0.5819,0.471,0.635,0.457,0.807,0.545,0.511,0.637,0.592,2.150,0.947,1.742,0.068,0.967,1.848,0.945,1.096
default,239,0.140856,0.696732,0.115557,0.225821,0.000457,21707.12,64,32,0.3,32,0.5,0.05,0.386,0.125,1.3402,0.5365,1.2251,0.0506,0.5912,1.2022,0.4893,0.5300,0.504,0.528,0.502,0.704,0.587,0.528,0.689,0.693,2.266,0.870,1.902,0.071,1.104,1.819,0.934,1.156
default,240,0.139019,0.733450,0.114233,0.222665,0.000455,21771.71,64,32,0.3,32,0.5,0.05,0.326,0.135,1.2874,0.5224,1.2120,0.0412,0.5052,1.2376,0.5345,0.5637,0.449,0.551,0.464,0.761,0.673,0.475,0.556,0.596,1.850,0.771,1.611,0.048,0.949,1.555,0.796,0.991
default,241,0.140244,0.878731,0.113323,0.234046,0.000452,21836.33,64,32,0.3,32,0.5,0.05,0.345,0.138,1.3265,0.5030,1.2737,0.0577,0.5365,1.2847,0.5518,0.6242,0.437,0.564,0.429,0.806,0.577,0.455,0.558,0.552,1.960,0.758,1.618,0.084,0.926,1.654,0.857,1.105
default,242,0.136807,0.789895,0.111630,0.222967,0.000450,21901.35,64,32,0.3,32,0.5,0.05,0.350,0.132,1.2961,0.4900,1.2055,0.0512,0.5077,1.2022,0.5670,0.5611,0.466,0.615,0.464,0.508,0.605,0.485,0.515,0.697,1.962,0.814,1.661,0.052,0.925,1.687,0.864,1.206
default,243,0.136796,0.812440,0.112868,0.233737,0.000448,21966.03,64,32,0.3,32,0.5,0.05,0.366,0.124,1.3594,0.5242,1.2491,0.0507,0.5431,1.2740,0.5355,0.6351,0.441,0.664,0.481,0.817,0.665,0.481,0.701,0.562,2.015,0.888,1.760,0.066,0.995,1.730,0.991,1.107
default,244,0.137443,0.841320,0.113795,0.234824,0.000445,22031.24,64,32,0.3,32,0.5,0.05,0.347,0.127,1.3813,0.5070,1.3356,0.0524,0.5492,1.2933,0.5408,0.5623,0.424,0.591,0.425,0.756,0.645,0.477,0.569,0.551,1.948,0.832,1.639,0.061,1.053,1.699,0.862,0.979
default,245,0.137714,0.790578,0.113706,0.230037,0.000443,22096.45,64,32,0.3,32,0.5,0.05,0.366,0.125,1.2937,0.5787,1.2276,0.0535,0.5134,1.2452,0.5266,0.6105,0.485,0.555,0.497,0.551,0.684,0.519,0.617,0.456,2.168,0.914,1.835,0.063,1.025,1.840,0.869,0.941
default,246,0.148756,0.763579,0.112386,0.224268,0.000440,22162.23,64,32,0.3,32,0.5,0.05,0.339,0.131,1.3052,0.5108,1.2049,0.0527,0.5132,1.2346,0.5367,0.5588,0.431,0.577,0.459,0.804,0.645,0.430,0.598,0.600,1.899,0.788,1.646,0.076,0.978,1.573,0.852,1.001
default,247,0.141656,0.821582,0.112432,0.232862,0.000438,22227.33,64,32,0.3,32,0.5,0.05,0.338,0.127,1.3392,0.5217,1.2542,0.0528,0.5351,1.2660,0.5758,0.5946,0.415,0.660,0.450,0.807,0.683,0.478,0.525,0.552,1.816,0.883,1.627,0.057,1.010,1.659,0.801,0.986
default,248,0.131190,0.780885,0.110162,0.232055,0.000436,22292.21,64,32,0.3,32,0.5,0.05,0.342,0.131,1.3278,0.5246,1.2321,0.0554,0.5536,1.2671,0.5162,0.6292,0.441,0.528,0.442,0.441,0.557,0.435,0.624,0.505,1.916,0.794,1.698,0.071,0.939,1.619,0.863,1.036
default,249,0.132755,0.866622,0.108314,0.238783,0.000433,22356.88,64,32,0.3,32,0.5,0.05,0.338,0.135,1.3414,0.6178,1.2502,0.0518,0.5840,1.2514,0.5592,0.6170,0.442,0.490,0.439,0.855,0.527,0.441,0.607,0.577,1.914,0.768,1.571,0.086,0.920,1.627,0.842,1.057
default,250,0.133228,0.751514,0.111254,0.226148,0.000431,22420.24,64,32,0.3,32,0.5,0.05,0.342,0.129,1.3187,0.5279,1.2330,0.0420,0.5391,1.2463,0.5155,0.5744,0.452,0.577,0.484,0.830,0.551,0.464,0.581,0.570,1.943,0.845,1.773,0.066,0.894,1.633,0.805,1.003
